modello,priorita,articolo,attivita,operazione
19324,J,F010-001601,ASC,0030
19324,J,F010-001601,AV,0040
19325,J,F010-001602,AL_GENERALOTTO,0010
19325,J,F010-001602,AC,0020
19325,J,F010-001602,ASC,0030
19325,J,F010-001602,AV,0040
19326,J,F010-001603,AL_GENERALOTTO,0010
19326,J,F010-001603,AC,0020
19326,J,F010-001603,ASC,0030
19326,J,F010-001603,AV,0040
19327,J,F010-001604,AL_GENERALOTTO,0010
19327,J,F010-001604,AC,0020
19327,J,F010-001604,ASC,0030
19327,J,F010-001604,AV,0040
19328,J,F010-001605,AL_GENERALOTTO,0010
19328,J,F010-001605,AC,0020
19328,J,F010-001605,ASC,0030
19328,J,F010-001605,AV,0040
19329,J,F010-001606,AL_GENERALOTTO,0010
19329,J,F010-001606,AC,0020
19329,J,F010-001606,ASC,0030
19329,J,F010-001606,AV,0040
19330,J,F010-001607,AL_GENERALOTTO,0010
19330,J,F010-001607,AC,0020
19330,J,F010-001607,ASC,0030
19330,J,F010-001607,AV,0040
19331,J,F010-001608,AL_GENERALOTTO,0010
19331,J,F010-001608,AC,0020
19331,J,F010-001608,ASC,0030
19331,J,F010-001608,AV,0040
19332,J,F010-001609,AL_GENERALOTTO,0010
19332,J,F010-001609,AC,0020
19332,J,F010-001609,ASC,0030
19332,J,F010-001609,AV,0040
19333,J,F010-001610,AL_GENERALOTTO,0010
19333,J,F010-001610,AC,0020
19333,J,F010-001610,ASC,0030
19333,J,F010-001610,AV,0040
19334,J,F010-000760,AL_GENERALOTTO,0010
19334,J,F010-000760,AC,0020
19334,J,F010-000760,AC,0030
19334,J,F010-000760,AC,0040
19334,J,F010-000760,AC,0050
19334,J,F010-000760,ASC,0060
19334,J,F010-000760,AV,0070
19336,J,F010-001611,AL_GENERALOTTO,0010
19336,J,F010-001611,AC,0020
19336,J,F010-001611,ASC,0030
19336,J,F010-001611,AV,0040
19337,J,F010-001612,AL_GENERALOTTO,0010
19337,J,F010-001612,AC,0020
19337,J,F010-001612,ASC,0030
19337,J,F010-001612,AV,0040
19338,J,F010-001613,AL_GENERALOTTO,0010
19338,J,F010-001613,AC,0020
19338,J,F010-001613,ASC,0030
19338,J,F010-001613,AV,0040
19339,J,F010-001614,AL_GENERALOTTO,0010
19339,J,F010-001614,AC,0020
19339,J,F010-001614,ASC,0030
19339,J,F010-001614,AV,0040
19340,J,F010-001615,AL_GENERALOTTO,0010
19340,J,F010-001615,AC,0020
19340,J,F010-001615,ASC,0030
19340,J,F010-001615,AV,0040
19341,J,F010-001616,AL_GENERALOTTO,0010
19341,J,F010-001616,AC,0020
19341,J,F010-001616,ASC,0030
19341,J,F010-001616,AV,0040
19342,J,F010-001617,AL_GENERALOTTO,0010
19342,J,F010-001617,AC,0020
19342,J,F010-001617,ASC,0030
19342,J,F010-001617,AV,0040
19343,J,F010-001618,AL_GENERALOTTO,0010
19343,J,F010-001618,AC,0020
19343,J,F010-001618,ASC,0030
19343,J,F010-001618,AV,0040
19344,J,F010-001619,AL_GENERALOTTO,0010
19344,J,F010-001619,AC,0020
19344,J,F010-001619,ASC,0030
19344,J,F010-001619,AV,0040
19345,J,F010-001620,AL_GENERALOTTO,0010
19345,J,F010-001620,AC,0020
19345,J,F010-001620,ASC,0030
19345,J,F010-001620,AV,0040
19346,J,F010-000702,AL_GENERALOTTO,0010
19346,J,F010-000702,AC,0020
19346,J,F010-000702,AC,0030
19346,J,F010-000702,AC,0040
19346,J,F010-000702,AC,0050
19346,J,F010-000702,AV,0070
19346,J,F010-000702,ASC,0060
19347,J,F010-000695,AL_GENERALOTTO,0010
19347,J,F010-000695,AC,0020
19347,J,F010-000695,AC,0030
19347,J,F010-000695,AC,0040
19347,J,F010-000695,AC,0050
19347,J,F010-000695,ASC,0060
19347,J,F010-000695,AV,0070
19349,J,F010-001621,AL_GENERALOTTO,0010
19349,J,F010-001621,AC,0020
19349,J,F010-001621,ASC,0030
19349,J,F010-001621,AV,0040
19350,J,F010-001622,AL_GENERALOTTO,0010
19350,J,F010-001622,AC,0020
19350,J,F010-001622,ASC,0030
19350,J,F010-001622,AV,0040
19351,J,F010-001623,AL_GENERALOTTO,0010
19351,J,F010-001623,AC,0020
19351,J,F010-001623,ASC,0030
19351,J,F010-001623,AV,0040
19352,J,F010-001624,AL_GENERALOTTO,0010
19352,J,F010-001624,AC,0020
19352,J,F010-001624,ASC,0030
19352,J,F010-001624,AV,0040
19353,J,F010-001625,AL_GENERALOTTO,0010
19353,J,F010-001625,AC,0020
19353,J,F010-001625,ASC,0030
19353,J,F010-001625,AV,0040
19354,J,F010-001626,AL_GENERALOTTO,0010
19354,J,F010-001626,AC,0020
19354,J,F010-001626,ASC,0030
19354,J,F010-001626,AV,0040
19355,J,F010-001627,AL_GENERALOTTO,0010
19355,J,F010-001627,AC,0020
19355,J,F010-001627,ASC,0030
19355,J,F010-001627,AV,0040
19356,J,F010-001628,AL_GENERALOTTO,0010
19356,J,F010-001628,AC,0020
19356,J,F010-001628,ASC,0030
19356,J,F010-001628,AV,0040
19357,J,F010-001629,AL_GENERALOTTO,0010
19357,J,F010-001629,AC,0020
19357,J,F010-001629,ASC,0030
19357,J,F010-001629,AV,0040
19358,J,F010-001630,AL_GENERALOTTO,0010
19358,J,F010-001630,AC,0020
19358,J,F010-001630,ASC,0030
19358,J,F010-001630,AV,0040
19359,J,F010-000697,AL_GENERALOTTO,0010
19359,J,F010-000697,AC,0020
19359,J,F010-000697,AC,0030
19359,J,F010-000697,AC,0040
19359,J,F010-000697,AC,0050
19359,J,F010-000697,ASC,0060
19359,J,F010-000697,AV,0070
19360,J,F010-001631,AL_GENERALOTTO,0010
19360,J,F010-001631,AC,0020
19360,J,F010-001631,ASC,0030
19360,J,F010-001631,AV,0040
19361,J,F010-001632,AL_GENERALOTTO,0010
19361,J,F010-001632,AC,0020
19361,J,F010-001632,ASC,0030
19361,J,F010-001632,AV,0040
19362,J,F010-001633,AL_GENERALOTTO,0010
19362,J,F010-001633,AC,0020
19362,J,F010-001633,ASC,0030
19362,J,F010-001633,AV,0040
19363,J,F010-001634,AL_GENERALOTTO,0010
19363,J,F010-001634,AC,0020
19363,J,F010-001634,ASC,0030
19363,J,F010-001634,AV,0040
19364,J,F010-001635,AL_GENERALOTTO,0010
19364,J,F010-001635,AC,0020
19364,J,F010-001635,ASC,0030
19364,J,F010-001635,AV,0040
19365,J,F010-000685,AL_GENERALOTTO,0010
19365,J,F010-000685,AC,0030
19365,J,F010-000685,AC,0040
19365,J,F010-000685,ASC,0050
19365,J,F010-000685,AV,0060
19365,J,F010-000685,AC,0020
19366,J,F010-001636,AL_GENERALOTTO,0010
19366,J,F010-001636,AC,0020
19366,J,F010-001636,ASC,0030
19366,J,F010-001636,AV,0040
19367,J,F010-001637,AL_GENERALOTTO,0010
19367,J,F010-001637,AC,0020
19367,J,F010-001637,ASC,0030
19367,J,F010-001637,AV,0040
19368,J,F010-001638,AL_GENERALOTTO,0010
19368,J,F010-001638,AC,0020
19368,J,F010-001638,ASC,0030
19368,J,F010-001638,AV,0040
19369,J,F010-001639,AL_GENERALOTTO,0010
19369,J,F010-001639,AC,0020
19369,J,F010-001639,ASC,0030
19369,J,F010-001639,AV,0040
19372,J,F010-001649,AL_GENERALOTTO,0010
19372,J,F010-001649,AC,0020
19372,J,F010-001649,ASC,0030
19372,J,F010-001649,AV,0040
19374,J,F010-001650,AL_GENERALOTTO,0010
19374,J,F010-001650,AC,0020
19374,J,F010-001650,ASC,0030
19374,J,F010-001650,AV,0040
19375,J,F010-001651,AL_GENERALOTTO,0010
19375,J,F010-001651,AC,0020
19375,J,F010-001651,ASC,0030
19375,J,F010-001651,AV,0040
19376,J,F010-001652,AL_GENERALOTTO,0010
19376,J,F010-001652,AC,0020
19376,J,F010-001652,ASC,0030
19376,J,F010-001652,AV,0040
19377,J,F010-001653,AL_GENERALOTTO,0010
19377,J,F010-001653,AC,0020
19377,J,F010-001653,ASC,0030
19377,J,F010-001653,AV,0040
19378,J,F010-001654,AL_GENERALOTTO,0010
19378,J,F010-001654,AC,0020
19378,J,F010-001654,ASC,0030
19378,J,F010-001654,AV,0040
19379,J,F010-001655,AL_GENERALOTTO,0010
19379,J,F010-001655,AC,0020
19379,J,F010-001655,ASC,0030
19379,J,F010-001655,AV,0040
19380,J,F010-001656,AL_GENERALOTTO,0010
19380,J,F010-001656,AC,0020
19380,J,F010-001656,ASC,0030
19380,J,F010-001656,AV,0040
19383,J,F010-000684,AL_GENERALOTTO,0010
19383,J,F010-000684,AC,0030
19383,J,F010-000684,AC,0040
19383,J,F010-000684,ASC,0050
19383,J,F010-000684,AV,0060
19383,J,F010-000684,AC,0020
19384,J,F010-001358K1,AL_GENERALOTTO,0010
19384,J,F010-001358K1,AC,0020
19384,J,F010-001358K1,ASC,0030
19384,J,F010-001358K1,AV,0040
19386,J,F010-001359K1,AL_GENERALOTTO,0010
19386,J,F010-001359K1,AC,0020
19386,J,F010-001359K1,ASC,0030
19386,J,F010-001359K1,AV,0040
19387,J,F010-001360K1,AL_GENERALOTTO,0010
19387,J,F010-001360K1,AC,0020
19387,J,F010-001360K1,ASC,0030
19387,J,F010-001360K1,AV,0040
19388,J,F010-000665,AL_GENERALOTTO,0010
19388,J,F010-000665,AC,0030
19388,J,F010-000665,AC,0040
19388,J,F010-000665,ASC,0050
19388,J,F010-000665,AV,0060
19388,J,F010-000665,AC,0020
19389,J,F010-000664,AL_GENERALOTTO,0010
19389,J,F010-000664,AC,0030
19389,J,F010-000664,AC,0040
19389,J,F010-000664,ASC,0050
19389,J,F010-000664,AV,0060
19389,J,F010-000664,AC,0020
19390,J,F010-001361K1,AL_GENERALOTTO,0010
19390,J,F010-001361K1,AC,0020
19390,J,F010-001361K1,ASC,0030
19390,J,F010-001361K1,AV,0040
19391,J,F010-001362K1,AL_GENERALOTTO,0010
19391,J,F010-001362K1,AC,0020
19391,J,F010-001362K1,ASC,0030
19391,J,F010-001362K1,AV,0040
19392,J,F010-001363K1,AL_GENERALOTTO,0010
19392,J,F010-001363K1,AC,0020
19392,J,F010-001363K1,ASC,0030
19392,J,F010-001363K1,AV,0040
19393,J,F010-001364K1,AL_GENERALOTTO,0010
19393,J,F010-001364K1,AC,0020
19393,J,F010-001364K1,ASC,0030
19393,J,F010-001364K1,AV,0040
19394,J,F010-001365K1,AL_GENERALOTTO,0010
19394,J,F010-001365K1,AC,0020
19394,J,F010-001365K1,ASC,0030
19394,J,F010-001365K1,AV,0040
19395,J,F010-001366K1,AL_GENERALOTTO,0010
19395,J,F010-001366K1,AC,0020
19395,J,F010-001366K1,ASC,0030
19395,J,F010-001366K1,AV,0040
19396,J,F010-001367K1,AL_GENERALOTTO,0010
19396,J,F010-001367K1,AC,0020
19396,J,F010-001367K1,ASC,0030
19396,J,F010-001367K1,AV,0040
19397,J,F010-001368K1,AL_GENERALOTTO,0010
19397,J,F010-001368K1,AC,0020
19397,J,F010-001368K1,ASC,0030
19397,J,F010-001368K1,AV,0040
19398,J,F010-001369K1,AL_GENERALOTTO,0010
19398,J,F010-001369K1,AC,0020
19398,J,F010-001369K1,ASC,0030
19398,J,F010-001369K1,AV,0040
19399,J,F010-001370K1,AL_GENERALOTTO,0010
19399,J,F010-001370K1,AC,0020
19399,J,F010-001370K1,ASC,0030
19399,J,F010-001370K1,AV,0040
19400,J,F010-001371K1,AL_GENERALOTTO,0010
19400,J,F010-001371K1,AC,0020
19400,J,F010-001371K1,ASC,0030
19400,J,F010-001371K1,AV,0040
19401,J,F010-001372K1,AL_GENERALOTTO,0010
19401,J,F010-001372K1,AC,0020
19401,J,F010-001372K1,ASC,0030
19401,J,F010-001372K1,AV,0040
19402,J,F010-001373K1,AL_GENERALOTTO,0010
19402,J,F010-001373K1,AC,0020
19402,J,F010-001373K1,ASC,0030
19402,J,F010-001373K1,AV,0040
19403,J,F010-001374K1,AL_GENERALOTTO,0010
19403,J,F010-001374K1,AC,0020
19403,J,F010-001374K1,ASC,0030
19403,J,F010-001374K1,AV,0040
19404,J,F010-001375K1,AL_GENERALOTTO,0010
19404,J,F010-001375K1,AC,0020
19404,J,F010-001375K1,ASC,0030
19404,J,F010-001375K1,AV,0040
19405,J,F010-001376K1,AL_GENERALOTTO,0010
19405,J,F010-001376K1,AC,0020
19405,J,F010-001376K1,ASC,0030
19405,J,F010-001376K1,AV,0040
19406,J,F010-001377K1,AL_GENERALOTTO,0010
19406,J,F010-001377K1,AC,0020
19406,J,F010-001377K1,ASC,0030
19406,J,F010-001377K1,AV,0040
19410,J,F010-001537K1,AL_GENERALOTTO,0010
19410,J,F010-001537K1,AC,0020
19410,J,F010-001537K1,ASC,0030
19410,J,F010-001537K1,AV,0040
19411,J,F010-001538K1,AL_GENERALOTTO,0010
19411,J,F010-001538K1,AC,0020
19411,J,F010-001538K1,ASC,0030
19411,J,F010-001538K1,AV,0040
19412,J,F010-001539K1,AL_GENERALOTTO,0010
19412,J,F010-001539K1,AC,0020
19412,J,F010-001539K1,ASC,0030
19412,J,F010-001539K1,AV,0040
19413,J,F010-001540K1,AL_GENERALOTTO,0010
19413,J,F010-001540K1,AC,0020
19413,J,F010-001540K1,ASC,0030
19413,J,F010-001540K1,AV,0040
19414,J,S010-000867SL,AL_GENERALOTTO,0010
19414,J,S010-000867SL,AC,0020
19414,J,S010-000867SL,AC,0030
19414,J,S010-000867SL,AC,0040
19414,J,S010-000867SL,AC,0050
19414,J,S010-000867SL,ASC,0060
19414,J,S010-000867SL,AC,0070
19414,J,S010-000867SL,ASC,0080
19420,J,F010-000868,AL_GENERALOTTO,0010
19420,J,F010-000868,AC,0020
19420,J,F010-000868,AC,0030
19420,J,F010-000868,ASC,0040
19420,J,F010-000868,AV,0050
19421,J,F010-000551,AL_GENERALOTTO,0010
19421,J,F010-000551,AC,0030
19421,J,F010-000551,AC,0040
19421,J,F010-000551,ASC,0050
19421,J,F010-000551,AV,0060
19421,J,F010-000551,AC,0020
19422,J,F010-000550,AL_GENERALOTTO,0010
19422,J,F010-000550,AC,0030
19422,J,F010-000550,AC,0040
19422,J,F010-000550,ASC,0050
19422,J,F010-000550,AV,0060
19422,J,F010-000550,AC,0020
19423,J,S010-001503SL,AL_GENERALOTTO,0010
19423,J,S010-001503SL,AC,0020
19423,J,S010-001503SL,AC,0030
19423,J,S010-001503SL,AC,0040
19423,J,S010-001503SL,AC,0050
19423,J,S010-001503SL,ASC,0060
19423,J,S010-001503SL,AC,0070
19423,J,S010-001503SL,ASC,0080
19426,J,F010-001051,AL_GENERALOTTO,0010
19426,J,F010-001051,AC,0020
19426,J,F010-001051,AC,0030
19426,J,F010-001051,AC,0070
19426,J,F010-001051,AC,0080
19426,J,F010-001051,ASC,0090
19426,J,F010-001051,AV,0100
19426,J,F010-001051,ASC,0040
19426,J,F010-001051,AC,0060
19426,J,F010-001051,AC,0050
19427,J,F010-001052,AL_GENERALOTTO,0010
19427,J,F010-001052,AC,0020
19427,J,F010-001052,AC,0030
19427,J,F010-001052,AC,0070
19427,J,F010-001052,AC,0080
19427,J,F010-001052,ASC,0090
19427,J,F010-001052,AV,0100
19427,J,F010-001052,ASC,0040
19427,J,F010-001052,AC,0060
19427,J,F010-001052,AC,0050
19428,J,F010-001053ALLMARKET,AL_GENERALOTTO,0010
19428,J,F010-001053ALLMARKET,AC,0020
19428,J,F010-001053ALLMARKET,AC,0030
19428,J,F010-001053ALLMARKET,AC,0070
19428,J,F010-001053ALLMARKET,AC,0080
19428,J,F010-001053ALLMARKET,ASC,0090
19428,J,F010-001053ALLMARKET,AV,0100
19428,J,F010-001053ALLMARKET,ASC,0040
19428,J,F010-001053ALLMARKET,AC,0060
19428,J,F010-001053ALLMARKET,AC,0050
19429,J,F010-001054ALLMARKET,AL_GENERALOTTO,0010
19429,J,F010-001054ALLMARKET,AC,0020
19429,J,F010-001054ALLMARKET,AC,0030
19429,J,F010-001054ALLMARKET,AC,0070
19429,J,F010-001054ALLMARKET,AC,0080
19429,J,F010-001054ALLMARKET,ASC,0090
19429,J,F010-001054ALLMARKET,AV,0100
19429,J,F010-001054ALLMARKET,ASC,0040
19429,J,F010-001054ALLMARKET,AC,0060
19429,J,F010-001054ALLMARKET,AC,0050
19430,J,F010-001228,AL_GENERALOTTO,0010
19430,J,F010-001228,AC,0020
19430,J,F010-001228,AC,0030
19430,J,F010-001228,AC,0070
19430,J,F010-001228,AC,0080
19430,J,F010-001228,AV,0100
19430,J,F010-001228,ASC,0090
19430,J,F010-001228,ASC,0040
19430,J,F010-001228,AC,0060
19430,J,F010-001228,AC,0050
19431,J,F010-001229,AL_GENERALOTTO,0010
19431,J,F010-001229,AC,0020
19431,J,F010-001229,AC,0030
19431,J,F010-001229,AC,0070
19431,J,F010-001229,AC,0080
19431,J,F010-001229,ASC,0090
19431,J,F010-001229,AV,0100
19431,J,F010-001229,ASC,0040
19431,J,F010-001229,AC,0060
19431,J,F010-001229,AC,0050
19434,J,F010-001686,AL_GENERALOTTO,0010
19434,J,F010-001686,AC,0020
19434,J,F010-001686,AC,0030
19434,J,F010-001686,AC,0070
19434,J,F010-001686,AC,0080
19434,J,F010-001686,ASC,0090
19434,J,F010-001686,AV,0100
19434,J,F010-001686,ASC,0040
19434,J,F010-001686,AC,0060
19434,J,F010-001686,AC,0050
